InvoiceDate,Description,UnitPrice
2026-01-16 23:30:06,LG Washing Machine Front Load,40077.36
2025-10-13 23:30:06,Ninja Professional Blender,14427.65
2025-10-19 23:30:06,Yoga Mat Premium Non-Slip,36668.06
2025-10-08 23:30:06,Herschel Supply Co Backpack,12795.33
2025-09-30 23:30:06,Roomba i7+ Robot Vacuum,56333.02
2026-01-22 23:30:06,MacBook Air M2 13 inch,47870.83
2026-01-17 23:30:06,Ninja Professional Blender,12457.94
2026-01-27 23:30:06,Canon EOS R6 Camera,70669.38
2025-11-05 23:30:06,Fossil Gen 6 Smartwatch,24091.84
2026-01-14 23:30:06,Gym Gloves Training,19922.72
2025-11-08 23:30:06,Herschel Supply Co Backpack,12936.62
2025-10-22 23:30:06,Running Water Bottle,36327.0
2026-01-11 23:30:06,Herschel Supply Co Backpack,13817.3
2025-08-18 23:30:06,HP DeskJet Printer,24966.7
2025-12-01 23:30:06,Moleskine Classic Notebook,37405.91
2025-12-04 23:30:06,Canon EOS R6 Camera,72817.46
2025-12-05 23:30:06,The North Face Jacket,18207.03
2025-12-03 23:30:06,Logitech MX Master 3S Mouse,19869.99
2025-11-24 23:30:06,Atomic Habits Hardcover Book,79203.25
2025-11-12 23:30:06,Under Armour Sports Backpack,68499.83
2025-09-20 23:30:06,Ray-Ban Aviator Sunglasses,60160.97
2025-09-09 23:30:06,Protein Powder Whey 2kg,74190.94
2025-09-25 23:30:06,Dumbbells Set 20kg,33020.79
2026-01-05 23:30:06,Keurig K-Elite Coffee Maker,40694.25
2025-12-21 23:30:06,Leuchtturm1917 Bullet Journal,54280.6
2025-12-30 23:30:06,Ray-Ban Aviator Sunglasses,62600.89
2025-10-13 23:30:06,Herschel Supply Co Backpack,12185.01
2025-10-14 23:30:06,Puma Running T-Shirt,82460.14
2025-10-30 23:30:06,Herschel Supply Co Backpack,12188.47
2025-09-24 23:30:06,Protein Powder Whey 2kg,69235.19
2025-11-30 23:30:06,The North Face Jacket,18245.43
2025-12-19 23:30:06,Ninja Professional Blender,12649.52
2025-12-13 23:30:06,Moleskine Classic Notebook,35786.21
2026-01-08 23:30:06,Parker Jotter Ballpoint Pen,65881.01
2026-01-04 23:30:06,Sapiens: A Brief History,57673.36
2025-09-17 23:30:06,Philips Air Fryer XXL,43813.48
2025-09-22 23:30:06,Instant Pot Duo Plus 9-in-1,39671.28
2025-10-06 23:30:06,Bose QuietComfort Earbuds II,35169.17
2025-11-15 23:30:06,Canon EOS R6 Camera,74286.93
2025-11-20 23:30:06,Timex Weekender Watch,33101.26
2025-10-18 23:30:06,Leuchtturm1917 Bullet Journal,52777.16
2025-11-02 23:30:06,Apple Watch Series 9,7838.48
2026-02-05 23:30:06,Keurig K-Elite Coffee Maker,40556.36
2026-01-10 23:30:06,Leuchtturm1917 Bullet Journal,58180.32
2025-09-25 23:30:06,Ninja Professional Blender,15176.57
2025-11-08 23:30:06,Keurig K-Elite Coffee Maker,41822.58
2025-12-07 23:30:06,Resistance Bands Set,2281.38
2026-02-04 23:30:06,Canon EOS R6 Camera,68993.91
2025-11-25 23:30:06,Instant Pot Duo Plus 9-in-1,35821.91
2025-08-16 23:30:06,Nike Air Max 270 Running Shoes,1893.64
2025-11-20 23:30:06,Resistance Bands Set,2355.15
2025-12-19 23:30:06,Adidas Ultraboost 22 Sneakers,77212.41
2025-09-20 23:30:06,LG Washing Machine Front Load,45147.55
2026-01-21 23:30:06,LG Washing Machine Front Load,39275.73
2025-11-03 23:30:06,Herschel Supply Co Backpack,12886.57
2025-12-23 23:30:06,Fossil Gen 6 Smartwatch,23534.87
2025-11-02 23:30:06,Staedtler Pencil Set,30464.45
2025-11-04 23:30:06,Canon EOS R6 Camera,73874.99
2025-12-20 23:30:06,Boxing Gloves Professional,3675.14
2025-10-09 23:30:06,Fossil Gen 6 Smartwatch,23052.36
2025-11-24 23:30:06,Sony WH-1000XM5 Wireless Headphones,17571.92
2025-08-24 23:30:06,Wacom Drawing Tablet,38471.04
2025-09-06 23:30:06,Gym Gloves Training,18894.75
2025-10-20 23:30:06,The North Face Jacket,19325.28
2025-08-28 23:30:06,Protein Powder Whey 2kg,71699.38
2025-12-11 23:30:06,Cuisinart Food Processor,11653.08
2025-09-21 23:30:06,Timex Weekender Watch,37408.36
2025-08-14 23:30:06,Gym Gloves Training,18327.34
2025-10-18 23:30:06,HP DeskJet Printer,27334.7
2025-09-28 23:30:06,Kindle Paperwhite E-reader,27714.7
2025-11-30 23:30:06,MacBook Air M2 13 inch,48129.15
2025-08-25 23:30:06,MacBook Air M2 13 inch,53387.08
2025-08-17 23:30:06,Roomba i7+ Robot Vacuum,54573.33
2025-12-18 23:30:06,Running Water Bottle,31122.04
2025-09-17 23:30:06,Staedtler Pencil Set,33234.04
2025-10-18 23:30:06,Kindle Paperwhite E-reader,29185.28
2025-09-15 23:30:06,Instant Pot Duo Plus 9-in-1,39573.87
2025-12-06 23:30:06,MacBook Air M2 13 inch,48183.98
2026-01-29 23:30:06,The Psychology of Money,47152.51
2026-01-20 23:30:06,Atomic Habits Hardcover Book,80842.36
2025-10-20 23:30:06,Under Armour Sports Backpack,66721.95
2025-10-04 23:30:06,Adidas Ultraboost 22 Sneakers,65406.05
2025-11-27 23:30:06,Yoga Mat Premium Non-Slip,37280.09
2025-11-17 23:30:06,Yoga Mat Premium Non-Slip,37733.07
2025-10-19 23:30:06,Herschel Supply Co Backpack,12517.76
2025-12-02 23:30:06,Fitbit Charge 5 Tracker,76384.66
2025-11-26 23:30:06,Dumbbells Set 20kg,31518.91
2026-01-19 23:30:06,HP DeskJet Printer,29256.99
2025-10-17 23:30:06,Cuisinart Food Processor,12757.05
2025-10-17 23:30:06,Ray-Ban Aviator Sunglasses,60153.95
2025-08-17 23:30:06,Kindle Paperwhite E-reader,28402.95
2025-10-27 23:30:06,Herschel Supply Co Backpack,12584.01
2025-08-22 23:30:06,Samsung Galaxy S24 Ultra 5G,70803.35
2025-11-24 23:30:06,Keurig K-Elite Coffee Maker,41522.25
2025-10-07 23:30:06,Canon EOS R6 Camera,70842.68
2025-09-14 23:30:06,Fossil Gen 6 Smartwatch,22308.64
2025-09-18 23:30:06,KitchenAid Stand Mixer,50425.05
2026-01-16 23:30:06,Dyson V15 Detect Vacuum,49557.56
2025-09-28 23:30:06,Instant Pot Duo Plus 9-in-1,36797.12
2026-02-05 23:30:06,Protein Powder Whey 2kg,61581.81
2025-12-21 23:30:06,Apple iPhone 15 Pro Max 256GB,81661.67
2026-01-10 23:30:06,Leuchtturm1917 Bullet Journal,58180.32
2025-10-28 23:30:06,Under Armour Sports Backpack,68156.09
2026-01-05 23:30:06,Kindle Paperwhite E-reader,28054.05
2025-08-25 23:30:06,Running Water Bottle,33573.73
2025-11-02 23:30:06,Logitech MX Master 3S Mouse,21855.41
2026-02-03 23:30:06,MacBook Air M2 13 inch,46186.07
2025-10-04 23:30:06,Moleskine Classic Notebook,33828.92
2025-12-21 23:30:06,Herschel Supply Co Backpack,12939.93
2025-08-18 23:30:06,Ninja Professional Blender,13441.56
2025-11-11 23:30:06,iPad Pro 12.9 inch M2 Chip,67109.52
2025-10-07 23:30:06,Dyson V15 Detect Vacuum,58732.09
2025-09-05 23:30:06,Fossil Gen 6 Smartwatch,22413.98
2025-08-26 23:30:06,Canon EOS R6 Camera,69306.06
2025-09-19 23:30:06,Bose QuietComfort Earbuds II,34290.05
2025-12-15 23:30:06,Canon EOS R6 Camera,69839.58
2026-01-20 23:30:06,Adidas Ultraboost 22 Sneakers,73619.67
2025-08-31 23:30:06,Sapiens: A Brief History,67680.1
2026-01-24 23:30:06,iPad Pro 12.9 inch M2 Chip,63148.45
2025-08-18 23:30:06,Apple Watch Series 9,8303.8
2025-11-10 23:30:06,Boxing Gloves Professional,3492.05
2026-02-08 23:30:06,Fitbit Charge 5 Tracker,80209.02
2026-01-19 23:30:06,Canon EOS R6 Camera,68795.65
2025-11-10 23:30:06,Gym Gloves Training,20146.08
2025-08-16 23:30:06,Adidas Ultraboost 22 Sneakers,67592.95
2026-02-09 23:30:06,Boxing Gloves Professional,3653.64
2025-10-01 23:30:06,Gym Gloves Training,18824.79
2026-01-28 23:30:06,The North Face Jacket,17055.52
2025-12-21 23:30:06,Atomic Habits Hardcover Book,76151.89
2025-09-28 23:30:06,LG Washing Machine Front Load,46907.41
2026-02-05 23:30:06,Roomba i7+ Robot Vacuum,59218.66
2025-11-05 23:30:06,KitchenAid Stand Mixer,48324.58
2025-10-03 23:30:06,Gym Gloves Training,18795.22
2026-01-12 23:30:06,Levi's 501 Original Jeans,17750.55
2025-11-04 23:30:06,Keurig K-Elite Coffee Maker,40282.36
2025-11-09 23:30:06,Gym Gloves Training,18529.62
2026-01-27 23:30:06,Dell XPS 15 Laptop,46453.08
2025-11-02 23:30:06,Gym Gloves Training,19836.36
2025-09-19 23:30:06,Fitbit Charge 5 Tracker,70090.41
2026-01-23 23:30:06,Foam Roller Massage,43491.88
2025-10-06 23:30:06,Jump Rope Speed,39384.31
2025-09-16 23:30:06,Yoga Mat Premium Non-Slip,34947.37
2025-09-14 23:30:06,Foam Roller Massage,43977.23
2026-01-30 23:30:06,Ninja Professional Blender,13095.74
2025-11-24 23:30:06,Sony WH-1000XM5 Wireless Headphones,17571.92
2026-01-25 23:30:06,Foam Roller Massage,42384.56
2025-09-07 23:30:06,The North Face Jacket,19621.54
2025-11-10 23:30:06,MacBook Air M2 13 inch,50450.73
2025-08-17 23:30:06,Apple Watch Series 9,8275.27
2026-01-18 23:30:06,Sapiens: A Brief History,58360.0
2026-02-02 23:30:06,Yoga Mat Premium Non-Slip,40617.81
2025-10-15 23:30:06,Parker Jotter Ballpoint Pen,69705.31
2025-11-23 23:30:06,Sony WH-1000XM5 Wireless Headphones,16922.27
2025-10-26 23:30:06,Apple Watch Series 9,8083.05
2025-11-09 23:30:06,Logitech MX Master 3S Mouse,22192.59
2025-09-11 23:30:06,Fossil Gen 6 Smartwatch,23460.07
2025-11-23 23:30:06,Apple Watch Series 9,7569.16
2026-02-07 23:30:06,Sapiens: A Brief History,63495.81
2026-01-07 23:30:06,Gym Gloves Training,21184.03
2025-10-27 23:30:06,Apple Watch Series 9,7488.72
2025-11-15 23:30:06,Running Water Bottle,33882.77
2025-11-27 23:30:06,Jump Rope Speed,39301.45
2026-01-29 23:30:06,MacBook Air M2 13 inch,44834.2
2026-02-07 23:30:06,Kindle Paperwhite E-reader,28419.04
2025-08-20 23:30:06,Keurig K-Elite Coffee Maker,42399.51
2026-01-28 23:30:06,Under Armour Sports Backpack,63673.37
2025-12-07 23:30:06,Philips Air Fryer XXL,47379.02
2025-10-13 23:30:06,LG Washing Machine Front Load,47245.07
2025-08-16 23:30:06,Wacom Drawing Tablet,37475.38
2025-08-26 23:30:06,Dell XPS 15 Laptop,49704.04
2026-01-18 23:30:06,Dyson V15 Detect Vacuum,47217.8
2025-11-16 23:30:06,Timex Weekender Watch,35608.88
2025-11-05 23:30:06,Boxing Gloves Professional,3411.08
2026-01-30 23:30:06,Sapiens: A Brief History,63810.94
2026-01-27 23:30:06,Bose QuietComfort Earbuds II,29686.71
2025-09-27 23:30:06,Yoga Mat Premium Non-Slip,34814.9
2025-11-03 23:30:06,Puma Running T-Shirt,78180.73
2026-01-31 23:30:06,Yoga Mat Premium Non-Slip,40868.34
2025-09-25 23:30:06,Timex Weekender Watch,39269.4
2025-09-12 23:30:06,Levi's 501 Original Jeans,15245.45
2025-08-28 23:30:06,Puma Running T-Shirt,78011.02
2026-01-04 23:30:06,Roomba i7+ Robot Vacuum,59374.0
2025-11-08 23:30:06,Keurig K-Elite Coffee Maker,41822.58
2025-09-29 23:30:06,Cuisinart Food Processor,13828.09
2025-12-06 23:30:06,The North Face Jacket,18416.88
2025-10-26 23:30:06,Nike Air Max 270 Running Shoes,1809.56
2025-09-19 23:30:06,Yoga Mat Premium Non-Slip,35255.1
2025-10-09 23:30:06,Cuisinart Food Processor,13726.86
2025-10-26 23:30:06,Levi's 501 Original Jeans,16634.7
2026-01-16 23:30:06,Yoga Mat Premium Non-Slip,37756.95
2026-01-19 23:30:06,Puma Running T-Shirt,87867.77
2025-11-16 23:30:06,Canon EOS R6 Camera,72603.29
2025-11-01 23:30:06,Nike Air Max 270 Running Shoes,1747.16
2026-01-21 23:30:06,Dumbbells Set 20kg,27532.09
2025-10-08 23:30:06,Yoga Mat Premium Non-Slip,35513.05
2025-11-20 23:30:06,Foam Roller Massage,44869.99
2025-11-02 23:30:06,iPad Pro 12.9 inch M2 Chip,71375.35
2026-02-07 23:30:06,Fitbit Charge 5 Tracker,78624.46
2025-12-08 23:30:06,Gym Gloves Training,20816.03
2025-12-03 23:30:06,Atomic Habits Hardcover Book,74472.95
2025-10-02 23:30:06,Cuisinart Food Processor,13757.09
2026-02-02 23:30:06,The Psychology of Money,50454.44
2026-01-22 23:30:06,Samsung Galaxy S24 Ultra 5G,58811.09
2026-01-09 23:30:06,Samsung Smart Refrigerator,58351.54
2025-12-08 23:30:06,Timex Weekender Watch,31794.14
2026-01-13 23:30:06,Instant Pot Duo Plus 9-in-1,34640.77
2025-11-26 23:30:06,Keurig K-Elite Coffee Maker,42251.36
2025-11-20 23:30:06,Fitbit Charge 5 Tracker,74993.34
2025-09-01 23:30:06,Puma Running T-Shirt,73704.66
2025-10-10 23:30:06,Fossil Gen 6 Smartwatch,23819.53
2025-08-24 23:30:06,Philips Air Fryer XXL,45831.4
2025-11-21 23:30:06,Apple Watch Series 9,7422.98
2025-12-30 23:30:06,Canon EOS R6 Camera,71991.66
2025-09-11 23:30:06,KitchenAid Stand Mixer,49869.56
2025-12-20 23:30:06,Instant Pot Duo Plus 9-in-1,33446.65
2025-11-08 23:30:06,Timex Weekender Watch,33437.35
2025-09-01 23:30:06,Bose QuietComfort Earbuds II,33142.85
2025-08-21 23:30:06,Jump Rope Speed,36992.5
2026-01-15 23:30:06,Philips Air Fryer XXL,51115.6
2025-11-06 23:30:06,Kindle Paperwhite E-reader,26576.23
2026-02-01 23:30:06,MacBook Air M2 13 inch,45208.18
2025-12-07 23:30:06,Moleskine Classic Notebook,34100.3
2026-01-08 23:30:06,Logitech MX Master 3S Mouse,19562.81
2025-09-29 23:30:06,Leuchtturm1917 Bullet Journal,58003.85
2025-09-21 23:30:06,Fitbit Charge 5 Tracker,70591.12
2025-08-17 23:30:06,The North Face Jacket,20596.14
2025-09-12 23:30:06,Running Water Bottle,33889.77
2025-09-28 23:30:06,Keurig K-Elite Coffee Maker,41891.21
2026-01-07 23:30:06,Herschel Supply Co Backpack,14187.68
2026-01-23 23:30:06,KitchenAid Stand Mixer,43513.03
2025-09-28 23:30:06,Timex Weekender Watch,39268.99
2025-10-06 23:30:06,Resistance Bands Set,2389.79
2026-01-18 23:30:06,Logitech MX Master 3S Mouse,20455.09
2025-12-25 23:30:06,Herschel Supply Co Backpack,13871.18
2025-09-19 23:30:06,Cuisinart Food Processor,12658.78
2026-01-26 23:30:06,Staedtler Pencil Set,26909.99
2025-10-30 23:30:06,Boxing Gloves Professional,3426.66
2026-01-11 23:30:06,Dyson V15 Detect Vacuum,48156.29
2025-09-30 23:30:06,Ninja Professional Blender,15466.7
2025-12-19 23:30:06,Moleskine Classic Notebook,36321.92
2025-11-07 23:30:06,Nike Air Max 270 Running Shoes,1667.72
2025-09-28 23:30:06,Keurig K-Elite Coffee Maker,41891.21
2025-08-18 23:30:06,Boxing Gloves Professional,3606.81
2026-02-07 23:30:06,Moleskine Classic Notebook,38481.65
2026-01-22 23:30:06,Running Water Bottle,30973.07
2025-09-27 23:30:06,Fossil Gen 6 Smartwatch,22144.05
2025-09-14 23:30:06,Keurig K-Elite Coffee Maker,42387.4
2025-10-11 23:30:06,Canon EOS R6 Camera,68561.18
2025-09-10 23:30:06,The North Face Jacket,18879.38
2025-10-21 23:30:06,iPad Pro 12.9 inch M2 Chip,71094.15
2025-10-12 23:30:06,Sapiens: A Brief History,70200.43
2026-02-08 23:30:06,Keurig K-Elite Coffee Maker,40228.26
2025-09-11 23:30:06,Parker Jotter Ballpoint Pen,73084.39
2025-12-22 23:30:06,Samsung Galaxy S24 Ultra 5G,58583.82
2025-09-07 23:30:06,Timex Weekender Watch,36215.61
2026-01-05 23:30:06,Herschel Supply Co Backpack,13500.76
2025-09-07 23:30:06,Dell XPS 15 Laptop,51284.13
2026-01-31 23:30:06,Staedtler Pencil Set,26913.26
2025-08-27 23:30:06,Ray-Ban Aviator Sunglasses,59713.76
2025-11-23 23:30:06,Dyson V15 Detect Vacuum,50692.71
2025-09-19 23:30:06,Moleskine Classic Notebook,32393.46
2025-12-19 23:30:06,Apple Watch Series 9,7455.61
2025-09-16 23:30:06,Wacom Drawing Tablet,38610.68
2026-01-09 23:30:06,Dyson V15 Detect Vacuum,46884.06
2025-10-24 23:30:06,Fossil Gen 6 Smartwatch,24547.39
2025-11-15 23:30:06,Levi's 501 Original Jeans,16181.66
2025-12-03 23:30:06,Philips Air Fryer XXL,48442.37
2026-01-08 23:30:06,Sony WH-1000XM5 Wireless Headphones,18151.04
2025-11-11 23:30:06,The North Face Jacket,18064.11
2025-09-27 23:30:06,Foam Roller Massage,43064.77
2025-12-07 23:30:06,Fossil Gen 6 Smartwatch,23631.25
2025-08-26 23:30:06,Roomba i7+ Robot Vacuum,54433.83
2026-01-31 23:30:06,Fossil Gen 6 Smartwatch,24804.74
2026-01-10 23:30:06,Boxing Gloves Professional,3634.23
2025-12-22 23:30:06,Levi's 501 Original Jeans,17416.22
2025-09-04 23:30:06,Keurig K-Elite Coffee Maker,43002.93
2025-11-16 23:30:06,Wacom Drawing Tablet,36095.18
2025-11-22 23:30:06,Foam Roller Massage,44130.8
2025-12-24 23:30:06,Roomba i7+ Robot Vacuum,61428.09
2025-12-14 23:30:06,Samsung Galaxy S24 Ultra 5G,57874.39
2025-11-22 23:30:06,Logitech MX Master 3S Mouse,22209.86
2025-10-23 23:30:06,Timex Weekender Watch,38342.54
2025-10-13 23:30:06,Samsung Galaxy S24 Ultra 5G,63751.53
2025-09-12 23:30:06,Instant Pot Duo Plus 9-in-1,39176.12
2025-09-13 23:30:06,Levi's 501 Original Jeans,15008.37
2025-11-28 23:30:06,Protein Powder Whey 2kg,65686.73
2025-08-27 23:30:06,Nike Air Max 270 Running Shoes,1887.23
2025-12-17 23:30:06,Resistance Bands Set,2466.35
2025-11-07 23:30:06,Running Water Bottle,32253.2
2025-12-28 23:30:06,Logitech MX Master 3S Mouse,19166.05
2026-01-06 23:30:06,Dell XPS 15 Laptop,45090.7
2025-09-22 23:30:06,KitchenAid Stand Mixer,53602.4
2025-10-14 23:30:06,Samsung Smart Refrigerator,73433.45
2025-12-23 23:30:06,Resistance Bands Set,2331.57
2026-01-15 23:30:06,KitchenAid Stand Mixer,41333.43
2025-10-12 23:30:06,Timex Weekender Watch,37983.61
2026-02-01 23:30:06,Dell XPS 15 Laptop,47997.58
2026-01-19 23:30:06,Sapiens: A Brief History,58528.48
2025-10-31 23:30:06,Dumbbells Set 20kg,31836.15
2025-11-11 23:30:06,Dumbbells Set 20kg,29782.45
2026-01-20 23:30:06,Bose QuietComfort Earbuds II,30072.0
2025-10-28 23:30:06,Sony WH-1000XM5 Wireless Headphones,16886.18
2025-11-04 23:30:06,Dyson V15 Detect Vacuum,54687.81
2025-10-23 23:30:06,Kindle Paperwhite E-reader,27940.92
2025-12-06 23:30:06,Moleskine Classic Notebook,35468.01
2025-09-26 23:30:06,Jump Rope Speed,39466.79
2025-12-18 23:30:06,Dyson V15 Detect Vacuum,50490.37
2025-09-23 23:30:06,Dyson V15 Detect Vacuum,59200.82
2025-10-09 23:30:06,Atomic Habits Hardcover Book,78717.3
2026-01-16 23:30:06,Ray-Ban Aviator Sunglasses,62271.7
2025-09-20 23:30:06,Philips Air Fryer XXL,44442.36
2025-10-08 23:30:06,Gym Gloves Training,18329.33
2025-12-29 23:30:06,Timex Weekender Watch,31914.71
2025-11-07 23:30:06,Moleskine Classic Notebook,34465.43
2025-11-26 23:30:06,HP DeskJet Printer,26853.38
2026-01-26 23:30:06,Adidas Ultraboost 22 Sneakers,79520.65
2025-09-08 23:30:06,Resistance Bands Set,2479.14
2025-10-12 23:30:06,The North Face Jacket,19540.93
2025-12-28 23:30:06,Dyson V15 Detect Vacuum,47137.25
2025-08-27 23:30:06,Foam Roller Massage,43408.77
2025-11-28 23:30:06,Resistance Bands Set,2470.12
2025-11-23 23:30:06,Leuchtturm1917 Bullet Journal,56703.07
2025-10-19 23:30:06,MacBook Air M2 13 inch,55223.89
2025-11-11 23:30:06,Nike Air Max 270 Running Shoes,1812.43
2025-12-17 23:30:06,Gym Gloves Training,20018.25
2025-12-13 23:30:06,Staedtler Pencil Set,25819.07
2025-08-18 23:30:06,Cuisinart Food Processor,12308.37
2025-11-04 23:30:06,Parker Jotter Ballpoint Pen,66927.09
2025-09-30 23:30:06,The Psychology of Money,50355.52
2025-11-03 23:30:06,KitchenAid Stand Mixer,48382.73
2025-11-06 23:30:06,Samsung Galaxy S24 Ultra 5G,62506.21
2026-01-16 23:30:06,Dumbbells Set 20kg,29733.22
2025-10-10 23:30:06,Under Armour Sports Backpack,71846.53
2025-10-29 23:30:06,Ray-Ban Aviator Sunglasses,61738.69
2025-09-28 23:30:06,Foam Roller Massage,43193.22
2025-11-27 23:30:06,Roomba i7+ Robot Vacuum,57506.97
2025-08-27 23:30:06,Levi's 501 Original Jeans,14858.88
2025-10-01 23:30:06,Levi's 501 Original Jeans,16207.38
2025-10-02 23:30:06,Ninja Professional Blender,14794.35
2025-10-18 23:30:06,The Psychology of Money,47456.91
2025-12-24 23:30:06,Samsung Smart Refrigerator,60097.22
2025-11-06 23:30:06,Puma Running T-Shirt,82799.29
2025-11-19 23:30:06,Yoga Mat Premium Non-Slip,38961.75
2025-12-20 23:30:06,Philips Air Fryer XXL,49250.58
2025-12-16 23:30:06,Kindle Paperwhite E-reader,26499.23
2025-11-30 23:30:06,iPad Pro 12.9 inch M2 Chip,62393.9
2025-09-14 23:30:06,Fitbit Charge 5 Tracker,65990.69
2025-10-11 23:30:06,Jump Rope Speed,39636.53
2026-02-08 23:30:06,Apple Watch Series 9,7158.79
2025-10-08 23:30:06,The North Face Jacket,19316.95
2025-10-17 23:30:06,Sony WH-1000XM5 Wireless Headphones,16712.72
2026-01-02 23:30:06,Leuchtturm1917 Bullet Journal,54486.91
2025-11-25 23:30:06,Ray-Ban Aviator Sunglasses,63995.26
2025-11-08 23:30:06,Roomba i7+ Robot Vacuum,54550.7
2025-11-12 23:30:06,Nike Air Max 270 Running Shoes,1766.01
2026-02-08 23:30:06,Yoga Mat Premium Non-Slip,38302.68
2026-02-05 23:30:06,Resistance Bands Set,2334.06
2025-08-18 23:30:06,Adidas Ultraboost 22 Sneakers,67403.53
2025-10-24 23:30:06,Foam Roller Massage,46435.56
2025-12-05 23:30:06,Atomic Habits Hardcover Book,77217.42
2026-02-06 23:30:06,Instant Pot Duo Plus 9-in-1,32609.87
2026-02-04 23:30:06,Logitech MX Master 3S Mouse,20974.23
2026-01-20 23:30:06,Leuchtturm1917 Bullet Journal,53710.96
2025-09-05 23:30:06,Gym Gloves Training,17533.28
2026-01-20 23:30:06,Nike Air Max 270 Running Shoes,1550.44
2025-08-19 23:30:06,Ninja Professional Blender,13677.8
2025-12-14 23:30:06,Herschel Supply Co Backpack,13252.48
2025-09-01 23:30:06,Kindle Paperwhite E-reader,26694.95
2025-08-19 23:30:06,MacBook Air M2 13 inch,58297.88
2025-10-31 23:30:06,Parker Jotter Ballpoint Pen,71349.58
2026-02-01 23:30:06,Samsung Smart Refrigerator,62630.86
2025-12-19 23:30:06,Dell XPS 15 Laptop,46031.3
2025-08-25 23:30:06,Samsung Smart Refrigerator,70222.21
2025-12-17 23:30:06,Boxing Gloves Professional,3666.1
2026-01-02 23:30:06,Bose QuietComfort Earbuds II,28711.12
2025-09-15 23:30:06,HP DeskJet Printer,26870.15
2026-01-04 23:30:06,Moleskine Classic Notebook,37600.98
2025-12-14 23:30:06,Timex Weekender Watch,31099.57
2025-12-19 23:30:06,Dumbbells Set 20kg,28561.34
2025-10-02 23:30:06,Samsung Galaxy S24 Ultra 5G,65630.87
2025-11-24 23:30:06,Dell XPS 15 Laptop,48854.12
2025-09-05 23:30:06,Sapiens: A Brief History,66630.45
2025-12-11 23:30:06,Ray-Ban Aviator Sunglasses,60233.85
2025-09-22 23:30:06,Instant Pot Duo Plus 9-in-1,39671.28
2025-12-12 23:30:06,Sony WH-1000XM5 Wireless Headphones,17231.74
2025-12-08 23:30:06,Ninja Professional Blender,12155.57
2025-12-02 23:30:06,Gym Gloves Training,19121.08
2025-12-22 23:30:06,Apple Watch Series 9,7015.51
2025-10-04 23:30:06,Apple Watch Series 9,7978.73
2026-02-09 23:30:06,The Psychology of Money,47294.46
2025-09-06 23:30:06,Apple Watch Series 9,8350.18
2025-09-20 23:30:06,Logitech MX Master 3S Mouse,22548.73
2025-12-28 23:30:06,Instant Pot Duo Plus 9-in-1,33218.39
2025-09-24 23:30:06,Sapiens: A Brief History,70447.92
2026-02-08 23:30:06,LG Washing Machine Front Load,40509.25
2026-01-11 23:30:06,Levi's 501 Original Jeans,16945.54
2025-12-08 23:30:06,Instant Pot Duo Plus 9-in-1,34295.54
2025-12-18 23:30:06,Kindle Paperwhite E-reader,26960.26
2025-08-28 23:30:06,HP DeskJet Printer,25256.24
2025-12-19 23:30:06,The Psychology of Money,46364.52
2025-11-01 23:30:06,Fitbit Charge 5 Tracker,73847.38
2025-09-21 23:30:06,Cuisinart Food Processor,12579.08
2026-01-08 23:30:06,Protein Powder Whey 2kg,66511.71
2025-11-05 23:30:06,The Psychology of Money,49293.67
